timestamp_iso,vehicle_id,transitMode,orientation_angle,lat,lng,stop_id,headSign,route_id,trip_id
2025-10-09T13:03:56.095811,DART-120,LIGHT_RAIL,28.216385,32.93674850463867,-96.73995208740234,26672,RED LINE,26780,8702363
2025-10-09T13:03:56.095811,DART-130,LIGHT_RAIL,259.9967,32.916282653808594,-96.63569641113281,26690,BLUE LINE,26777,8692662
2025-10-09T13:03:56.095811,DART-216,LIGHT_RAIL,120.879166,32.72198486328125,-96.69090270996094,29834,GREEN LINE,26778,8702043
2025-10-09T13:03:56.095811,DART-160,LIGHT_RAIL,157.38661,32.87871551513672,-96.97875213623047,31088,ORANGE LINE,26779,8702235
2025-10-09T13:03:56.095811,DART-121,LIGHT_RAIL,43.999454,32.7843017578125,-96.79666900634766,22752,BLUE LINE,26777,8692582
2025-10-09T13:03:56.095811,DART-174,LIGHT_RAIL,314.4784,32.888301849365234,-96.98683166503906,32553,ORANGE LINE,26779,8702308
2025-10-09T13:03:56.095811,DART-232,LIGHT_RAIL,192.53052,32.84823226928711,-96.77188110351562,22938,ORANGE LINE,26779,8702268
2025-10-09T13:03:56.095811,DART-191,LIGHT_RAIL,94.250626,32.765865325927734,-96.72383117675781,29832,GREEN LINE,26778,8702044
2025-10-09T13:03:56.095811,DART-125,LIGHT_RAIL,208.21732,32.93764877319336,-96.73943328857422,26670,RED LINE,26780,8702435
2025-10-09T13:03:56.095811,DART-248,LIGHT_RAIL,320.7771,32.978248596191406,-96.92386627197266,29816,GREEN LINE,26778,8702136
2025-10-09T13:03:56.095811,DART-231,LIGHT_RAIL,0.085725695,32.791866302490234,-96.79316711425781,26420,RED LINE,26780,8702364
2025-10-09T13:03:56.095811,DART-116,LIGHT_RAIL,24.678513,32.75699996948242,-96.78941345214844,22729,RED LINE,26780,8702365
2025-10-09T13:03:56.095811,DART-154,LIGHT_RAIL,273.37915,32.766231536865234,-96.73963165283203,29831,GREEN LINE,26778,8702142
2025-10-09T13:03:56.095811,DART-129,LIGHT_RAIL,38.2842,32.854881286621094,-96.88531494140625,29821,ORANGE LINE,26779,8702234
2025-10-09T13:03:56.095811,DART-229,LIGHT_RAIL,7.614169,32.73036575317383,-96.80403137207031,16083,BLUE LINE,26777,8692583
2025-10-09T13:03:56.095811,DART-225,LIGHT_RAIL,100.73968,32.78419876098633,-96.76712036132812,32041,GREEN LINE,26778,8702045
2025-10-09T13:03:56.095811,DART-173,LIGHT_RAIL,233.78061,32.83678436279297,-96.77621459960938,26420,BLUE LINE,26777,8692661
2025-10-09T13:03:56.095811,DART-142,LIGHT_RAIL,177.75562,32.78951644897461,-96.79290008544922,22752,RED LINE,26780,8702434
2025-10-09T13:03:56.095811,DART-255,LIGHT_RAIL,284.8608,32.78575134277344,-96.77281951904297,32042,GREEN LINE,26778,8702141
2025-10-09T13:03:56.095811,DART-155,LIGHT_RAIL,44.814217,32.786781311035156,-96.79421997070312,32043,GREEN LINE,26778,8702046
2025-10-09T13:04:01.050247,DART-227,LIGHT_RAIL,144.00484,32.800498962402344,-96.81756591796875,28264,GREEN LINE,26778,8702047
2025-10-09T13:04:01.050247,DART-153,LIGHT_RAIL,225.67905,32.740482330322266,-96.81328582763672,22730,RED LINE,26780,8702433
